index,ID_Two,Address,City,Latitude,Longitude,Price,Restaurant,Pizza_Type
2740,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Buffalo Chicken Cheese Pizza
2741,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Chicago Meat Pizza
2742,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Chicago Meat Pizza
2743,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Chicken Pizza with Broccoli & Tomato
2744,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Chicago Pizza
2745,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Broccoli Pizza
2746,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Honey Mustard Grilled Chicken Pizza
2747,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Randazzoampaposs Pizza Special Salad
2748,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Spinach Pizza
2749,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Pizza Special
2750,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Chicago Works Pizza
2751,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Sicilian Pizza
2752,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,1 Large Pizzaampcomma 18 Wingsampcomma 2 Small Fries
2753,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Honey Mustard Grilled Chicken Pizza
2754,AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,Willow Grove,40.15274,-75.13731899999999,25.0,Randazzos Pizzeria,Hawaiian Pizza
2755,AWEKZH83a4HuVbedMKW7,1600 W University Ave,Muncie,40.197744,-85.404635,25.0,Greeks Pizzeria The Village,Pizza
2756,AWEKZH83a4HuVbedMKW7,1600 W University Ave,Muncie,40.197744,-85.404635,25.0,Greeks Pizzeria The Village,2 Pizzas
2757,AVwcwbDT_7pvs4fzyoWF,817 Mulberry St,Scranton,41.407678000000004,-75.65674399999999,25.0,Granteeds,Vegetable Pizza
2758,AVwcwbDT_7pvs4fzyoWF,817 Mulberry St,Scranton,41.407678000000004,-75.65674399999999,25.0,Granteeds,Tomato Pizza
2759,AVweHra1ByjofQCxvcaW,804 Brazospark Dr,Clute,29.013555,-95.418407,25.0,All Star Pizza,Build Your Own Pizza
2760,AVweHra1ByjofQCxvcaW,804 Brazospark Dr,Clute,29.013555,-95.418407,25.0,All Star Pizza,Cheese Pizza
2761,AVweHra1ByjofQCxvcaW,804 Brazospark Dr,Clute,29.013555,-95.418407,25.0,All Star Pizza,Spinach Alfredo Pizza
2762,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Taco Pizza
2763,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Spinach Pizza
2764,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Spinach Pizza
2765,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,White Pizza
2766,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Hawailan Pizza
2767,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,White Pizza
2768,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Hawailan Pizza
2769,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Spinach Pizza
2770,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Bbq Stromboli Pizza
2771,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Pizza
2772,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Hawailan Pizza
2773,AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Plymouth,41.36092,-86.346614,25.0,Mancinos Grinders Pizza,Bbq Chicken Pizza
2774,AVwdA86bkufWRAb51aSL,4741 SE Hawthorne Blvd,Portland,45.512119,-122.61313700000001,55.0,Apizza Scholls,Apizza Amore
2775,AVwdA86bkufWRAb51aSL,4741 SE Hawthorne Blvd,Portland,45.512119,-122.61313700000001,55.0,Apizza Scholls,Apizza Amore
2776,AVweQrUdkufWRAb5BYm6,2031 S Mooney Blvd,Visalia,36.310677,-119.316184,25.0,Sbarro,Authentic Pan Pizza
2777,AVwcyzZbByjofQCxiQF1,114 E Market St,Cadiz,40.272624,-80.996825,25.0,DiAngelos,"6"" Pizza Sub"
2778,AVwcyzZbByjofQCxiQF1,114 E Market St,Cadiz,40.272624,-80.996825,25.0,DiAngelos,French Bread Pizza
2779,AVweDq1YIN2L1WUf1nIV,24762 N Lake Pleasant Pkwy,Peoria,33.70856,-112.27311999999999,25.0,Barros Pizza,Cheese Pizza
2780,AVweDq1YIN2L1WUf1nIV,24762 N Lake Pleasant Pkwy,Peoria,33.70856,-112.27311999999999,25.0,Barros Pizza,One XL one item pizza and 24 wings for
2781,AVweDq1YIN2L1WUf1nIV,24762 N Lake Pleasant Pkwy,Peoria,33.70856,-112.27311999999999,25.0,Barros Pizza,2 Item Pizza
2782,AVweDq1YIN2L1WUf1nIV,24762 N Lake Pleasant Pkwy,Peoria,33.70856,-112.27311999999999,25.0,Barros Pizza,One Large 1 Item Pizza and 24 Wings for
2783,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,BBQ Cheeseburger Pizza
2784,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Pizza Sub
2785,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,The Refrigerator Special Pizza
2786,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Chicken Club with Ranch Pizza
2787,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Greek Pizza
2788,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,The Deluxe Pizza
2789,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Cheese Hand Tossed Pizza
2790,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Pizza Bread (Cheese)
2791,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Thatampaposs Italian Pizza
2792,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Jeanetteampaposs Spicy Italian Pizza
2793,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Da Bear All Meat Special Pizza
2794,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Combo White Pizza
2795,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,The Al Capone Pizza
2796,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Combo White Pizza
2797,AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,Myrtle Beach,33.608058,-78.985334,25.0,Chicago Pizza,Papa Jakeampaposs Hawaiian Pizza
2798,AVzA_Z_0-gnIPe8DSgMr,1560 S Stanford Way,Sparks,39.520742999999996,-119.74078,25.0,Uncle Vinneys Pizza,"All You Can Eat Pizza, Salad, Fries & More"
2799,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Chicken Wings Pizza
2800,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Rio Ranch Pizza
2801,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Primavera Pizza
2802,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Stuffed Veggie Pizza
2803,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Ny White Pizza
2804,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Primavera Pizza
2805,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Cheese Steak Pizza
2806,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Sicilian Sheet Pizza
2807,AVwc_DMFkufWRAb51GLe,850 Madison Ave,Albany,42.660664000000004,-73.782323,25.0,I Love New York Pizza of Madison,Meat Lovers Pizza
2808,AVwckgRp_7pvs4fzwkYY,8435 Davison Rd,Davison,43.035615,-83.540441,25.0,Pizza Company,Pizza Sauce
2809,AVweljVJByjofQCxznpM,4757 Alexandria Pike,Newport,38.963214,-84.393288,25.0,LaRosas Pizzeria Alexandria,Small Classic Or Deluxe Pizza and a Small Garden Salad
2810,AVyoBbYqgXLl9CNj_C1J,6265 Fresh Pond Rd,Ridgewood,40.712168,-73.900103,40.0,Rosas Pizza,Fresh Pizza Dough (Extra Large)
2811,AVyoBbYqgXLl9CNj_C1J,6265 Fresh Pond Rd,Ridgewood,40.712168,-73.900103,40.0,Rosas Pizza,Round Pizza By the Slice
2812,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2813,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2814,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,2 Medium Cheese Pizzas
2815,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2816,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2817,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2818,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,2 Medium Cheese Pizzas
2819,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2820,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2821,AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,Fairfield,39.347395,-84.54259,25.0,Cassanos Pizza Subs,Cheese Pizza
2822,AVwdCfH6ByjofQCxk3Ao,7011 Warner Ave,Huntington Beach,33.715916,-118.00538999999999,25.0,Whatta Lotta Pizza,One Topping Medium Pizza
2823,AVwdCfH6ByjofQCxk3Ao,7011 Warner Ave,Huntington Beach,33.715916,-118.00538999999999,25.0,Whatta Lotta Pizza,Cheese Pizza
2824,AVwej5h0kufWRAb5EGD-,3550 Stine Rd,Bakersfield,35.317431,-119.051791,25.0,Little Caesars Pizza,HotNReady Large Pizza
2825,AVwej5h0kufWRAb5EGD-,3550 Stine Rd,Bakersfield,35.317431,-119.051791,25.0,Little Caesars Pizza,Large 3 Topping Pizza
2826,AVwcijXjByjofQCxfX98,4455 Highway 49 S,Harrisburg,35.321538000000004,-80.651424,25.0,Dinos Pizza and Pasta,White Pizza
2827,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Greek Pepperoni Pizza Baking Required
2828,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Create Your Own Pizza Baking Required
2829,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Papa39s Favorite Pizza Baking Required
2830,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Gourmet Vegetarian Pizza Baking Required
2831,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,ChicagoStyle Stuffed Pizza Baking Required
2832,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Murphy39s Combo Pizza Baking Required
2833,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Hawaiian Pizza Baking Required
2834,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,Papa39s All Meat Pizza Baking Required
2835,AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,Vancouver,45.698009000000006,-122.653399,25.0,Papa Murphys,5Meat Stuffed Pizza Baking Required
2836,AVwciA5D_7pvs4fzwHkK,3605 Sandy Plains Rd,Marietta,34.03777,-84.46465,25.0,Rosas Pizza,Veggie Pizza
2837,AVwciA5D_7pvs4fzwHkK,3605 Sandy Plains Rd,Marietta,34.03777,-84.46465,25.0,Rosas Pizza,Veggie Pizza
2838,AVwciA5D_7pvs4fzwHkK,3605 Sandy Plains Rd,Marietta,34.03777,-84.46465,25.0,Rosas Pizza,White Pizza
2839,AVzA24-P3D1zeR_xBA5J,48 Main St,Port Washington,40.830594,-73.686705,25.0,Ginos Pizzeria,Pasta Pizza
2840,AVzA24-P3D1zeR_xBA5J,48 Main St,Port Washington,40.830594,-73.686705,25.0,Ginos Pizzeria,Pizza Bianca
2841,AVzA24-P3D1zeR_xBA5J,48 Main St,Port Washington,40.830594,-73.686705,25.0,Ginos Pizzeria,The Port Pizza
2842,AVzA24-P3D1zeR_xBA5J,48 Main St,Port Washington,40.830594,-73.686705,25.0,Ginos Pizzeria,Arrabiata Pizza
2843,AVwcx47C_7pvs4fzy4Vt,1678 Beavercreek Rd,Oregon City,45.332813,-122.58434199999999,25.0,Jimmy Os Pizzeria,One Topping Pizza
2844,AVwcx47C_7pvs4fzy4Vt,1678 Beavercreek Rd,Oregon City,45.332813,-122.58434199999999,25.0,Jimmy Os Pizzeria,Two Toppings Pizza
2845,AVwcx47C_7pvs4fzy4Vt,1678 Beavercreek Rd,Oregon City,45.332813,-122.58434199999999,25.0,Jimmy Os Pizzeria,100 Natural cheese Pizza
2846,AVwcx47C_7pvs4fzy4Vt,1678 Beavercreek Rd,Oregon City,45.332813,-122.58434199999999,25.0,Jimmy Os Pizzeria,Vegetarian Pizza
2847,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Ranch Pizza
2848,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Greco Pizza
2849,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Venice Pizza
2850,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Capricciosa Pizza
2851,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Parma Pizza
2852,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Mamma Mia's Pizza
2853,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Bbq Chicken Pizza
2854,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Putanesca Pizza
2855,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,White Night Pizza
2856,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Bella Napoli Pizza
2857,AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Seattle,47.667223,-122.317586,25.0,Mama Mias,Quattro Formaggio Pizza
2858,AVweeZrNIN2L1WUf5RTY,10519 Cortez Rd W,Bradenton,27.463112,-82.668633,25.0,Fire Stone Pizza,Endless Artisan Pizza Bar
2859,AVweeZrNIN2L1WUf5RTY,10519 Cortez Rd W,Bradenton,27.463112,-82.668633,25.0,Fire Stone Pizza,Italian Pizza
2860,AVweeZrNIN2L1WUf5RTY,10519 Cortez Rd W,Bradenton,27.463112,-82.668633,25.0,Fire Stone Pizza,Pesto Pizza
2861,AVweeZrNIN2L1WUf5RTY,10519 Cortez Rd W,Bradenton,27.463112,-82.668633,25.0,Fire Stone Pizza,Pesto Nesto Pizza
2862,AVweeZrNIN2L1WUf5RTY,10519 Cortez Rd W,Bradenton,27.463112,-82.668633,25.0,Fire Stone Pizza,Bleu Cheese Pizza
2863,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Medium Garden Veggie Gluten Free Crust Pizza Baking Required
2864,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Chicken Bacon Stuffed Pizza Baking Required
2865,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Mini Murph Cheese Pizza Baking Required
2866,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Garden Veggie Pizza Baking Required
2867,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Create Your Own Medium Gluten Free Crust Pizza Baking Required
2868,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Medium Herb Chicken Mediterranean Gluten Free Crust Pizza Baking Required
2869,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Thai Chicken Pizza Baking Required
2870,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Medium Thai Chicken Gluten Free Crust Pizza Baking Required
2871,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Cowboy Pizza Baking Required
2872,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Medium Papa39s Favorite Gluten Free Crust Pizza Baking Required
2873,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Murphy39s Combo Pizza Baking Required
2874,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Mini Murph Pepperoni Pizza Baking Required
2875,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Create Your Own Large Pizza Baking Required
2876,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Pepperoni Pizza Baking Required
2877,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Medium Cowboy Gluten Free Crust Pizza Baking Required
2878,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Papa39s Favorite Pizza Baking Required
2879,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,5Meat Stuffed Pizza Baking Required
2880,AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,Albuquerque,35.113712,-106.701264,25.0,Papa Murphys,Medium Gourmet Vegetarian Gluten Free Crust Pizza Baking Required
2881,AVwdM-sXByjofQCxmlwr,4315 Jonestown Rd,Harrisburg,40.29908,-76.81952199999999,25.0,The Wild Tomato Pizzeria,Grandma's Cast Iron Pizza
2882,AVzxr_XS3D1zeR_xC1b8,2828 Prairie Lakes Dr,Sun Prairie,43.167134000000004,-89.270809,25.0,Rocky Rococo Pan Style Pizza,Triple Play Pizza Deal
2883,AVzxr_XS3D1zeR_xC1b8,2828 Prairie Lakes Dr,Sun Prairie,43.167134000000004,-89.270809,25.0,Rocky Rococo Pan Style Pizza,Triple Play Pizza Deal
2884,AVz5xzFELD2H7whiYN8t,1381 Chestnut Ln,Matthews,35.068819,-80.701165,25.0,Espositos Pizzeria,Pizza Blanco
2885,AVz5xzFELD2H7whiYN8t,1381 Chestnut Ln,Matthews,35.068819,-80.701165,25.0,Espositos Pizzeria,Pizza Florentine
2886,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Prosciutto ampamp Egg Pizza
2887,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Avocado ampamp Arugula Pesto Pizza
2888,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Spicy Salami ampamp Burrata Pizza
2889,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Butternut Squash Pizza
2890,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Cheese Pizza
2891,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Butternut Squash Pizza
2892,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Chilaquiles Pizza
2893,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Shaved Mushroom Pizza
2894,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Cheese Pizza
2895,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Rossa Pizza
2896,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Prosciutto ampamp Egg Pizza
2897,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Spicy Salami ampamp Burrata Pizza
2898,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Hobbs Pepperoni Pizza
2899,AVwdjox-_7pvs4fz7DkV,2000 Main St,Santa Monica,34.006721,-118.488546,40.0,Stella Barra,Braised Bacon and Aged Fontina Pizza
2900,AVzBESDa-gnIPe8DSjAF,3032 Bardstown Road,Louisville,38.213448,-85.674136,25.0,Rockys Pizza Panini,Create Your Own Pizza Cheese16''
2901,AV3iViva3-Khe5l_RZJH,8403 Highway 107,Sherwood,34.830867,-92.231603,25.0,US Pizza Co,U.S. Pizza Wings
2902,AWEKUwHva4HuVbedMDOG,12522 W Sunrise Blvd,Fort Lauderdale,26.145508,-80.31699,25.0,Little Caesars Pizza,HotNReady Large Pizza
2903,AVwd2JnukufWRAb59wtg,4 Railroad Ave,Oneonta,42.453921,-75.050115,40.0,The Depot,Deluxe Pizza
2904,AVwd2JnukufWRAb59wtg,4 Railroad Ave,Oneonta,42.453921,-75.050115,40.0,The Depot,White Pizza
2905,AVwd2JnukufWRAb59wtg,4 Railroad Ave,Oneonta,42.453921,-75.050115,40.0,The Depot,The Veggie Pizza
2906,AVwd2JnukufWRAb59wtg,4 Railroad Ave,Oneonta,42.453921,-75.050115,40.0,The Depot,The Veggie Pizza
2907,AVwd2JnukufWRAb59wtg,4 Railroad Ave,Oneonta,42.453921,-75.050115,40.0,The Depot,Deluxe Pizza
2908,AVwdO_x0kufWRAb53uUi,1225 Route 9G,Hyde Park,41.796857,-73.913841,25.0,Joe Cristianos Pizza,Sicilian Pizza
2909,AVwcvKxp_7pvs4fzyaXK,400 E State Highway 260,Payson,34.241859999999996,-111.31902,25.0,Little Caesars Pizza,Hula Hawaiian Large Pizza
2910,AV0Jy77p3D1zeR_xDV8O,1480 N 30 West,Tooele,40.557982,-112.29841599999999,25.0,Papa Johns Pizza,Add to Large Pizzas
2911,AV0Jy77p3D1zeR_xDV8O,1480 N 30 West,Tooele,40.557982,-112.29841599999999,25.0,Papa Johns Pizza,Medium Pizza Offers
2912,AV0Jy77p3D1zeR_xDV8O,1480 N 30 West,Tooele,40.557982,-112.29841599999999,25.0,Papa Johns Pizza,Any Large Pizza
2913,AVwckMTI_7pvs4fzwg9T,5500 Academy Rd NE,Albuquerque,35.146899,-106.582233,25.0,Scarpas Brick Oven Pizza,Blt Pizza
